CustomerID,FirstName,LastName,Gender,Age,DateOfBirth,MaritalStatus,NumberOfDependents,Occupation,EducationLevel,Country,County,Town,PostalCode,Region,JoinDate,TenureMonths,CustomerSegment,SubscriptionPlan,ContractType,NumberOfProducts,PremiumMember,ReferralSource,AccountManagerAssigned,PreferredCommunication,MonthlyCharges,TotalCharges,AverageMonthlySpend,PaymentMethod,AutoPay,BillingFrequency,LatePayments,OutstandingBalance,DiscountsReceived,LastPaymentAmount,LoginsPerMonth,AverageSessionMinutes,SessionsPerWeek,DaysSinceLastLogin,FeaturesAvailable,FeaturesUsed,FeatureAdoptionRate,PurchasesLast12Months,AveragePurchaseValue,UsageTrend,EmailOpenRate,MarketingClickRate,LoyaltyPoints,PromotionsRedeemed,CommunityParticipation,SupportTickets,Complaints,AverageResolutionHours,Escalations,RefundRequests,CustomerSupportRating,NetPromoterScore,CustomerSatisfactionScore,SurveyScore,ProductRating,CustomerLifetimeValue,EstimatedAnnualRevenue,ProfitMarginPercent,Churn,ChurnDate,ChurnReason,ChurnRiskScore,CustomerHealthScore,EngagementScore,SatisfactionCategory
KE-CUST-002288,Patrick,Mwangi,Male,28,1997-04-07,Married,1,Lecturer,Secondary,Kenya,Machakos,Machakos,90100,Eastern Region,2018-06-03,62,Corporate,Enterprise,24 Months,4,Yes,Social Media,Yes,WhatsApp,12320.39,755479.09,12019.13,Debit Card,Yes,Quarterly,1,43.75,47.73,12930.22,28,18.4,4,7,14,5,35.7,7,367.9,Increasing,48.0,9.4,691,3,Low,4,1,10.8,0,2,5,4,4,96.0,4.0,499347.15,184175.97,15.8,Yes,2023-08-13,Service Reliability,56.3,70.5,46.7,Satisfied
KE-CUST-002289,Hassan,Ali,Male,39,1986-04-02,Married,6,ICT Officer,Master's Degree,Kenya,Kiambu,Kiambu,900,Central Region,2020-12-23,60,SME,Premium,12 Months,2,Yes,Friend/Family,Yes,WhatsApp,4634.29,260085.58,4604.91,M-Pesa,Yes,Annually,1,913.13,150.15,4225.04,16,15.7,9,16,10,6,60.0,3,2212.26,Increasing,24.5,9.3,141,0,Medium,1,0,6.8,0,0,5,9,4,60.0,4.0,156579.34,39289.99,28.9,No,,,46.7,63.6,41.4,Satisfied
KE-CUST-002290,Duncan,Bosire,Male,32,1993-12-05,Divorced,0,Farmer,Bachelor's Degree,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2023-05-31,30,Government,Enterprise,12 Months,1,Yes,Friend/Family,Yes,Call,14894.99,453938.38,13007.23,M-Pesa,Yes,Monthly,1,165.87,113.09,14552.47,18,27.6,5,22,15,14,93.3,3,1451.4,Increasing,30.6,4.2,2848,3,Low,1,0,8.7,0,1,5,9,4,87.0,5.0,266203.67,189940.09,21.1,Yes,2025-11-21,Switched to Competitor,57.3,67.3,54.5,Satisfied
KE-CUST-002291,Asha,Musyoka,Female,34,1991-02-23,Single,0,Teacher,Bachelor's Degree,Kenya,Kiambu,Kiambu,900,Central Region,2018-09-28,87,Residential,Basic,Month-to-Month,4,No,Friend/Family,No,SMS,870.09,80119.91,878.03,M-Pesa,Yes,Monthly,0,20.04,150.11,927.51,22,31.9,6,3,9,2,22.2,2,1581.49,Stable,19.4,8.3,1115,1,Low,3,0,16.5,0,2,5,6,5,100.0,5.0,62737.43,12443.99,20.6,No,,,36.0,75.4,40.6,Very Satisfied
KE-CUST-002292,Bernard,Rotich,Male,18,2007-12-05,Single,0,Mechanic,Bachelor's Degree,Kenya,Meru,Meru,60200,Eastern Region,2020-06-16,16,Residential,Family,Month-to-Month,2,No,Agent,No,Call,3549.59,58901.5,3399.32,M-Pesa,No,Monthly,4,851.49,89.36,3542.3,16,24.8,1,18,13,8,61.5,4,1097.79,Decreasing,17.5,6.8,793,1,High,3,1,3.1,0,0,5,7,4,80.0,5.0,64313.42,50474.87,9.7,Yes,2021-10-11,Financial Constraints,68.2,60.3,26.0,Satisfied
KE-CUST-002293,Erick,Hassan,Male,33,1992-07-24,Married,2,Software Developer,Diploma,Kenya,Nairobi,Nairobi,100,Nairobi Region,2023-04-03,10,Residential,Premium,Month-to-Month,1,Yes,Agent,No,SMS,3792.27,35669.33,3384.13,M-Pesa,No,Monthly,1,1159.02,818.49,3659.6,14,31.5,4,7,10,3,30.0,2,1275.94,Stable,48.8,17.7,677,4,Medium,3,1,10.4,0,0,5,3,4,85.0,4.0,69891.98,28584.91,15.4,Yes,2024-02-23,Service Reliability,69.6,62.1,43.2,Satisfied
KE-CUST-002294,Grace,Karanja,Female,48,1977-01-23,Married,1,Nurse,Secondary,Kenya,Nairobi,Nairobi,100,Nairobi Region,2019-11-10,73,Residential,Standard,12 Months,6,No,Friend/Family,No,WhatsApp,2414.84,184440.43,1898.42,Cash,No,Annually,0,26.93,270.41,2433.57,25,19.0,8,4,9,7,77.8,2,1051.64,Decreasing,51.0,17.8,618,3,Medium,2,1,21.8,0,1,3,9,3,65.0,3.0,109471.91,28496.56,13.5,No,,,24.0,85.6,68.8,Neutral
KE-CUST-002295,Barasa,Kamau,Male,28,1997-07-12,Single,0,Marketing Officer,Master's Degree,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2025-07-18,5,Residential,Standard,12 Months,3,No,Walk-in,No,Email,1974.47,9587.75,1772.02,Bank Transfer,Yes,Monthly,1,1560.53,390.8,1912.85,28,39.1,1,11,6,2,33.3,3,1696.97,Stable,21.3,9.0,651,3,Low,4,1,30.7,0,0,5,9,4,86.0,4.0,20691.55,29757.96,20.2,No,,,30.7,79.3,44.4,Satisfied
KE-CUST-002296,Mwangangi,Nyaboke,Male,37,1988-01-23,Married,1,Nurse,Secondary,Kenya,Mombasa,Mombasa,80100,Coast Region,2023-07-15,18,Residential,Family,12 Months,2,No,Online Search,No,Call,3489.38,64797.83,3359.85,M-Pesa,No,Monthly,1,503.99,560.09,3516.5,15,29.8,2,40,9,4,44.4,4,1146.07,Increasing,41.9,6.1,1807,3,Medium,2,1,11.2,0,0,5,6,3,79.0,3.0,60303.52,50756.2,16.0,Yes,2025-01-08,Switched to Competitor,85.3,43.1,9.0,Neutral
KE-CUST-002297,Stephen,Sang,Male,27,1998-02-22,Single,0,ICT Officer,Master's Degree,Kenya,Uasin Gishu,Eldoret,30100,Rift Valley Region,2019-04-13,80,Residential,Standard,12 Months,2,No,Online Search,No,Call,1706.69,137282.12,1767.35,Bank Transfer,No,Monthly,1,149.73,145.8,1720.5,16,12.6,8,21,14,7,50.0,6,1011.54,Stable,8.9,1.0,311,1,Low,1,0,5.3,0,0,5,7,5,88.0,5.0,100328.17,20121.05,20.3,No,,,38.9,74.4,44.0,Very Satisfied
KE-CUST-002298,Felix,Kipchumba,Male,40,1985-10-03,Single,0,Engineer,Secondary,Kenya,Kisii,Kisii,40200,Nyanza Region,2018-11-24,49,Corporate,Enterprise,Month-to-Month,2,Yes,Online Search,Yes,SMS,10521.59,544836.32,9569.37,M-Pesa,Yes,Monthly,1,311.96,826.56,10217.33,20,32.0,6,2,6,2,33.3,4,1749.31,Decreasing,13.5,1.9,273,2,Low,5,1,2.6,0,0,5,7,4,84.0,3.0,388750.32,147018.57,17.6,Yes,2022-12-31,Poor Internet Speed,66.2,63.5,50.1,Satisfied
KE-CUST-002299,Vincent,Ali,Male,33,1992-08-27,Married,0,Sales Executive,Primary,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2025-07-04,5,SME,Standard,Month-to-Month,2,No,SMS Promotion,Yes,Email,1553.19,8153.18,1486.25,Cash,Yes,Monthly,1,711.05,238.64,1568.99,24,24.7,5,3,8,4,50.0,1,1208.81,Decreasing,38.7,14.9,935,1,Medium,0,0,2.2,0,0,5,5,4,77.0,3.0,25749.73,20024.88,11.9,No,,,46.0,63.9,54.0,Satisfied
KE-CUST-002300,Ndiema,Nyaboke,Male,25,2000-10-28,Single,0,Farmer,Secondary,Kenya,Kisii,Kisii,40200,Nyanza Region,2023-02-26,34,Residential,Standard,12 Months,5,No,Walk-in,No,Email,1679.45,57499.16,1839.56,M-Pesa,Yes,Monthly,0,36.49,406.67,1640.96,17,15.9,6,20,6,1,16.7,3,1154.77,Stable,42.9,7.7,655,3,Medium,2,1,22.5,0,1,5,8,4,84.0,3.0,57762.65,20055.18,19.6,No,,,38.9,77.3,27.6,Satisfied
KE-CUST-002301,Ruth,Onyango,Female,52,1973-03-01,Married,4,Sales Executive,Master's Degree,Kenya,Machakos,Machakos,90100,Eastern Region,2021-11-04,49,Residential,Basic,24 Months,2,No,SMS Promotion,No,Email,809.25,38709.79,882.95,Cash,Yes,Monthly,0,16.27,10.8,788.95,16,11.4,3,17,14,12,85.7,6,2122.82,Stable,63.0,9.7,318,3,Low,2,0,10.0,0,0,5,8,5,95.0,5.0,20980.81,13912.27,17.0,No,,,28.2,81.8,54.8,Very Satisfied
KE-CUST-002302,Adhiambo,Kiptoo,Female,47,1978-03-12,Married,3,Teacher,Secondary,Kenya,Nairobi,Nairobi,100,Nairobi Region,2024-12-01,12,Residential,Family,12 Months,2,No,Agent,No,WhatsApp,3410.53,44567.98,3240.41,Bank Transfer,No,Monthly,2,475.85,219.35,3462.03,24,7.2,1,11,11,10,90.9,3,2327.84,Decreasing,47.1,17.4,964,4,Medium,3,0,23.6,0,0,5,6,5,100.0,4.0,63661.7,50052.35,17.1,No,,,40.4,76.0,69.0,Very Satisfied
KE-CUST-002303,Hellen,Hassan,Female,29,1996-03-03,Married,0,ICT Officer,Diploma,Kenya,Kakamega,Kakamega,50100,Western Region,2022-03-05,45,Residential,Basic,Month-to-Month,6,No,SMS Promotion,No,SMS,547.43,25243.72,511.92,Credit Card,Yes,Monthly,0,64.33,138.96,563.82,12,39.6,3,5,14,4,28.6,3,2371.09,Increasing,27.0,9.6,557,0,Medium,4,1,22.0,0,0,5,5,4,82.0,4.0,17808.85,6616.13,12.7,No,,,43.9,77.0,25.2,Satisfied
KE-CUST-002304,Collins,Njoroge,Male,42,1983-04-03,Single,0,Student,Diploma,Kenya,Nairobi,Nairobi,100,Nairobi Region,2023-04-05,32,Residential,Premium,24 Months,5,No,Agent,No,Email,4964.75,157063.55,5697.3,M-Pesa,No,Monthly,0,40.99,14.28,4975.43,18,29.3,1,15,12,11,91.7,4,1642.85,Increasing,15.6,5.0,543,1,Low,2,0,7.1,0,0,5,5,3,52.0,3.0,216088.34,78133.02,12.5,No,,,47.5,73.1,32.9,Neutral
KE-CUST-002305,Sharon,Ondieki,Female,42,1983-01-19,Married,0,Business Owner,Primary,Kenya,Kakamega,Kakamega,50100,Western Region,2020-11-23,61,Residential,Standard,Month-to-Month,2,No,SMS Promotion,No,SMS,1754.06,102783.54,1759.88,Cash,No,Quarterly,0,67.97,172.85,1659.27,0,23.2,5,5,7,4,57.1,5,2323.36,Stable,41.5,5.3,151,2,Medium,2,1,14.2,0,1,4,5,4,72.0,4.0,79734.42,25827.56,17.2,Yes,2025-12-29,Poor Customer Service,59.0,64.3,26.2,Satisfied
KE-CUST-002306,Titus,Kioko,Male,44,1981-07-05,Single,0,Banker,Bachelor's Degree,Kenya,Machakos,Machakos,90100,Eastern Region,2024-06-21,7,Residential,Basic,Month-to-Month,2,No,Social Media,No,SMS,1025.3,6802.01,924.36,M-Pesa,Yes,Monthly,0,29.71,729.13,976.72,21,42.6,5,19,14,1,7.1,3,2308.5,Stable,28.1,8.6,129,1,Medium,3,1,8.6,0,0,4,10,3,59.0,3.0,14174.2,14196.11,17.1,Yes,2025-01-29,Poor Customer Service,65.5,61.9,2.7,Neutral
KE-CUST-002307,Francis,Cherono,Male,18,2007-03-16,Divorced,1,Farmer,PhD,Kenya,Nyeri,Nyeri,10100,Central Region,2024-04-06,20,Government,Enterprise,Month-to-Month,2,Yes,Walk-in,Yes,Call,13193.31,273570.16,12996.38,Standing Order,Yes,Monthly,0,4.03,891.88,14046.3,20,49.6,5,20,13,9,69.2,6,2236.54,Decreasing,70.7,15.6,1303,3,Medium,0,0,6.7,0,1,4,7,5,100.0,5.0,244641.02,169585.5,17.2,No,,,52.5,71.1,62.8,Very Satisfied
KE-CUST-002308,Naomi,Rotich,Female,48,1977-12-05,Widowed,0,Banker,Master's Degree,Kenya,Nairobi,Nairobi,100,Nairobi Region,2024-02-23,22,Residential,Standard,Month-to-Month,1,No,Online Search,No,SMS,1914.71,40234.89,1741.67,M-Pesa,Yes,Monthly,1,2393.03,337.71,1892.95,22,34.4,0,11,11,9,81.8,3,1402.25,Increasing,29.3,6.3,655,0,Low,3,1,20.6,0,2,5,8,4,74.0,4.0,35808.67,24113.67,19.6,No,,,53.7,68.8,38.0,Satisfied
KE-CUST-002309,Wafula,Odhiambo,Male,29,1996-12-17,Single,1,Farmer,Secondary,Kenya,Meru,Meru,60200,Eastern Region,2021-09-16,51,Residential,Premium,Month-to-Month,2,No,SMS Promotion,No,SMS,4852.12,250077.47,4134.56,Bank Transfer,No,Quarterly,1,90.04,1637.13,4687.46,3,29.8,8,7,15,7,46.7,3,1630.2,Stable,47.4,11.2,401,0,Medium,1,0,17.8,0,0,5,10,4,80.0,4.0,182202.22,72133.8,23.0,No,,,51.5,66.4,38.9,Satisfied
KE-CUST-002310,Elias,Mutua,Male,32,1993-12-10,Single,0,Business Analyst,Master's Degree,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2025-01-30,11,Residential,Premium,Month-to-Month,3,Yes,Friend/Family,No,WhatsApp,5086.04,56004.06,4851.34,M-Pesa,Yes,Monthly,1,1444.25,1028.16,5588.2,14,28.2,5,7,15,8,53.3,2,1205.57,Decreasing,34.2,11.4,1745,2,Low,1,0,16.5,0,0,5,6,4,91.0,4.0,74738.52,67092.62,17.0,No,,,49.6,65.5,52.1,Satisfied
KE-CUST-002311,Margaret,Ogega,Female,68,1957-08-14,Single,0,Doctor,Diploma,Kenya,Nairobi,Nairobi,100,Nairobi Region,2025-06-16,6,Residential,Standard,Month-to-Month,3,No,Advertisement,No,Call,1805.07,11735.34,1936.27,M-Pesa,No,Monthly,2,1062.51,443.18,1923.9,25,36.2,4,3,5,4,80.0,3,2404.75,Decreasing,68.2,26.2,1404,2,Low,1,0,4.8,0,0,4,7,5,100.0,5.0,27676.14,22953.46,20.3,No,,,19.9,86.4,82.4,Very Satisfied
KE-CUST-002312,Hellen,Wekesa,Female,40,1985-12-11,Married,1,Business Owner,Diploma,Kenya,Kakamega,Kakamega,50100,Western Region,2021-08-30,52,Residential,Basic,Month-to-Month,4,No,SMS Promotion,No,SMS,1014.61,49199.23,988.28,M-Pesa,No,Annually,2,319.53,89.71,1069.2,38,25.8,3,3,15,10,66.7,4,1216.45,Stable,23.4,4.0,1097,0,Low,0,0,1.5,0,0,5,7,5,98.0,5.0,54801.98,12637.57,23.2,No,,,9.9,96.2,72.4,Very Satisfied
KE-CUST-002313,Irene,Ali,Female,31,1994-08-26,Married,3,ICT Officer,Bachelor's Degree,Kenya,Kakamega,Kakamega,50100,Western Region,2023-11-28,25,Residential,Basic,Month-to-Month,3,No,Unknown,No,WhatsApp,819.49,20383.21,798.23,M-Pesa,Yes,Annually,0,35.94,51.58,819.82,25,4.8,7,8,12,6,50.0,3,2269.02,Decreasing,16.5,6.8,517,3,Low,2,1,10.0,0,1,5,6,5,100.0,5.0,19026.91,12723.34,23.5,No,,,31.5,76.1,52.0,Very Satisfied
KE-CUST-002314,Amina,Mutinda,Female,18,2007-11-23,Married,4,Marketing Officer,Secondary,Kenya,Uasin Gishu,Eldoret,30100,Rift Valley Region,2019-09-30,75,Residential,Family,Month-to-Month,4,No,Unknown,No,WhatsApp,3152.61,234320.84,3263.06,M-Pesa,No,Monthly,1,2152.17,431.63,3116.3,36,20.9,6,2,5,3,60.0,5,1209.44,Increasing,7.1,2.2,337,1,Medium,0,0,8.4,0,0,5,10,5,84.0,5.0,103845.23,51468.19,17.922131979695433,No,,,22.8,93.2,67.0,Very Satisfied
KE-CUST-002315,Naliaka,Gitau,Female,53,1972-01-10,Married,4,Teacher,Master's Degree,Kenya,Kiambu,Kiambu,900,Central Region,2025-06-28,6,Residential,Standard,12 Months,3,No,Social Media,No,SMS,1741.43,11510.71,1737.29,Bank Transfer,No,Quarterly,0,1.14,209.21,1722.52,31,20.7,3,32,8,6,75.0,3,1007.3,Decreasing,16.0,3.5,377,1,Low,3,1,25.1,0,1,5,3,4,80.0,3.0,38190.7,18538.11,20.2,No,,,53.2,72.1,32.0,Satisfied
KE-CUST-002316,Abdi,Nyaboke,Male,20,2005-02-05,Married,3,Banker,Bachelor's Degree,Kenya,Kiambu,Kiambu,900,Central Region,2025-08-25,4,Residential,Premium,Month-to-Month,5,Yes,Online Search,No,WhatsApp,3088.26,11367.99,2710.52,Standing Order,Yes,Quarterly,0,98.84,20.05,3039.07,22,18.5,7,3,11,6,54.5,2,2498.05,Increasing,60.5,13.4,1552,1,Low,4,1,5.0,0,1,3,7,4,89.0,4.0,44434.3,41279.89,20.8,No,,,30.7,82.4,81.2,Satisfied
KE-CUST-002317,Titus,Owuor,Male,24,2001-01-21,Married,3,Data Analyst,Secondary,Kenya,Uasin Gishu,Eldoret,30100,Rift Valley Region,2024-08-12,6,Residential,Standard,12 Months,2,Yes,Friend/Family,No,Email,959.23,5892.11,891.24,Bank Transfer,Yes,Monthly,0,9.05,927.86,980.54,28,30.7,1,57,10,4,40.0,7,1476.25,Decreasing,68.5,28.8,789,1,Medium,4,2,13.0,0,0,4,9,4,86.0,4.0,14124.25,6866.51,20.4,Yes,2025-02-04,Other,66.6,46.6,20.8,Satisfied
KE-CUST-002318,Mohamed,Kiptoo,Male,32,1993-01-20,Married,1,Police Officer,Bachelor's Degree,Kenya,Nyeri,Nyeri,10100,Central Region,2023-11-01,25,Corporate,Business,Month-to-Month,3,No,SMS Promotion,Yes,WhatsApp,6235.8,151588.45,5313.3,Debit Card,Yes,Monthly,1,1507.04,20.97,6503.73,35,1.0,5,14,10,6,60.0,0,556.79,Stable,15.5,5.7,363,1,Low,0,0,8.6,0,0,5,8,4,85.0,4.0,181041.41,80943.47,19.7,No,,,47.4,69.3,46.6,Satisfied
KE-CUST-002319,Collins,Wafula,Male,53,1972-03-17,Married,2,Farmer,Bachelor's Degree,Kenya,Uasin Gishu,Eldoret,30100,Rift Valley Region,2025-08-27,4,Residential,Family,Month-to-Month,6,No,Friend/Family,No,WhatsApp,3423.75,13341.26,3697.54,Bank Transfer,Yes,Monthly,0,29.42,626.86,2977.51,21,4.4,10,13,13,9,69.2,1,1196.87,Decreasing,59.4,9.2,271,7,Medium,0,0,17.5,0,0,5,4,4,74.0,4.076202118989405,44141.73,45288.62,19.5,No,,,21.8,88.4,74.3,Satisfied
KE-CUST-002320,Peter,Nyakundi,Male,45,1980-03-01,Married,1,Nurse,Diploma,Kenya,Nairobi,Nairobi,100,Nairobi Region,2021-02-16,58,Corporate,Unlimited,12 Months,2,Yes,Agent,Yes,Call,6616.37,395430.79,6858.57,M-Pesa,No,Monthly,1,1141.1,313.55,6311.52,11,26.6,3,1,9,5,55.6,2,1285.64,Increasing,37.4,13.8,555,2,Low,0,0,2.1,0,0,5,9,5,100.0,5.0,213421.01,79755.05,17.8,No,,,27.3,86.0,51.7,Very Satisfied
KE-CUST-002321,Nyaboke,Kiptoo,Female,34,1991-07-27,Married,2,Nurse,Diploma,Kenya,Mombasa,Mombasa,80100,Coast Region,2024-08-29,16,Residential,Family,12 Months,5,No,Walk-in,No,SMS,2179.09,38575.29,2238.3,Credit Card,Yes,Monthly,2,225.71,221.62,2111.49,24,26.2,0,13,9,3,33.3,9,50.0,Stable,45.5,15.8,1015,2,Low,2,1,8.9,0,0,5,5,4,80.0,3.0,61103.11,30452.88,26.4,No,,,38.8,75.3,25.3,Satisfied
KE-CUST-002322,Rose,Kimani,Female,40,1985-07-22,Married,4,Software Developer,Diploma,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2020-10-01,62,Residential,Family,12 Months,2,No,SMS Promotion,No,WhatsApp,3537.23,232016.68,4087.39,M-Pesa,Yes,Monthly,0,178.79,454.68,3237.95,18,25.8,9,7,8,6,75.0,3,2396.97,Increasing,55.8,24.4,1865,3,Low,2,0,5.0,0,0,5,5,4,88.0,3.0,158423.22,38555.49,20.7,No,,,45.1,80.9,73.4,Satisfied
KE-CUST-002323,Joy,Wanjiru,Female,29,1996-08-18,Married,0,Shop Owner,Bachelor's Degree,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2020-07-15,65,Residential,Standard,Month-to-Month,3,Yes,SMS Promotion,No,Call,1455.69,94106.24,1300.49,M-Pesa,Yes,Monthly,0,66.56,264.37,1470.61,16,20.5,8,26,14,5,35.7,5,50.0,Stable,34.7,4.2,1202,4,Low,3,1,7.0,0,0,4,10,4,81.0,4.0,69857.66,15351.2,13.7,No,,,46.8,66.3,43.4,Satisfied
KE-CUST-002324,Francis,Mutua,Male,38,1987-12-27,Married,2,Nurse,Bachelor's Degree,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2018-04-02,92,Residential,Standard,12 Months,3,No,Agent,No,SMS,2112.46,192509.02,2194.5,M-Pesa,Yes,Monthly,0,47.67,358.13,1987.11,20,28.3,5,3,14,6,42.9,3,362.18,Decreasing,53.9,21.8,335,2,High,3,1,14.3,0,0,5,3,4,63.0,5.0,96182.93,35370.16,24.7,No,,,41.0,77.0,64.6,Satisfied
KE-CUST-002325,Wanjiru,Ondieki,Female,37,1988-05-19,Married,2,Engineer,Master's Degree,Kenya,Nairobi,Nairobi,100,Nairobi Region,2022-11-13,37,Government,Business,24 Months,4,No,Walk-in,Yes,Email,7687.36,253627.61,7770.13,Bank Transfer,Yes,Monthly,0,141.42,346.35,8142.61,14,21.0,7,6,10,4,40.0,8,1350.47,Decreasing,37.8,10.9,1513,0,Medium,2,0,8.0,0,1,5,6,5,92.0,5.0,245088.15,77068.5,24.6,No,,,32.5,88.2,49.6,Very Satisfied
KE-CUST-002326,Irene,Njoroge,Female,48,1977-09-10,Married,3,Marketing Officer,Primary,Kenya,Mombasa,Mombasa,80100,Coast Region,2023-06-03,30,Residential,Family,Month-to-Month,4,No,SMS Promotion,No,Email,2524.61,73401.77,2600.4,M-Pesa,No,Monthly,1,786.92,367.76,2505.74,16,32.4,3,13,10,7,70.0,4,795.49,Stable,28.1,3.9,130,3,Medium,1,0,3.3,0,0,5,9,5,91.0,5.0,100235.99,34898.79,23.0,No,,,28.5,79.1,53.5,Very Satisfied
KE-CUST-002327,Asha,Maina,Female,48,1977-12-08,Married,1,Electrician,Bachelor's Degree,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2021-01-19,59,Residential,Family,24 Months,6,No,Walk-in,No,WhatsApp,2901.39,172060.86,2613.69,Credit Card,No,Monthly,1,157.15,1892.83,2916.22,16,1.0,8,58,12,9,75.0,5,2463.6,Increasing,41.2,13.1,819,2,Low,4,1,8.8,0,0,4,9,4,71.0,4.0,77900.0,33930.49,11.6,No,,,54.3,61.7,36.8,Satisfied
KE-CUST-002328,Felix,Kones,Male,42,1983-07-06,Married,1,Sales Executive,Bachelor's Degree,Kenya,Kiambu,Kiambu,900,Central Region,2021-09-06,28,SME,Business,Month-to-Month,2,No,SMS Promotion,No,WhatsApp,5284.43,151421.04,5489.92,M-Pesa,Yes,Monthly,0,59.37,138.74,5493.51,16,24.9,6,36,10,4,40.0,7,1491.0133319796955,Decreasing,10.0,1.8,1685,0,Medium,4,1,17.5,0,0,5,3,4,75.0,4.0,123646.29,75891.51,22.6,Yes,2024-01-10,Poor Internet Speed,71.5,49.1,17.0,Satisfied
KE-CUST-002329,Gladys,Ndungu,Female,32,1993-05-03,Married,4,Business Owner,Secondary,Kenya,Mombasa,Mombasa,80100,Coast Region,2023-09-16,27,Residential,Standard,12 Months,1,No,Advertisement,No,SMS,2046.23,55231.46,2016.22,Bank Transfer,Yes,Monthly,0,13.99,146.96,2077.73,16,26.5,6,2,12,6,50.0,6,1263.95,Stable,13.6,5.7,343,4,Low,1,0,11.0,0,0,4,5,3,58.0,4.0,47654.56,29772.45,10.0,No,,,44.8,68.1,46.9,Neutral
KE-CUST-002330,Daniel,Karanja,Male,45,1980-09-13,Single,1,Nurse,Master's Degree,Kenya,Nyeri,Nyeri,10100,Central Region,2021-05-16,55,Residential,Premium,Month-to-Month,2,No,Social Media,No,SMS,3990.61,214850.71,4293.36,M-Pesa,Yes,Annually,1,1405.24,179.82,4012.3,31,8.4,4,7,8,5,62.5,7,939.35,Decreasing,25.5,2.9,224,2,Medium,1,0,15.7,0,1,4,5,4,69.0,5.0,161285.22,45894.56,15.9,No,,,44.4,71.0,62.0,Satisfied
KE-CUST-002331,Peter,Maina,Male,35,1990-03-24,Single,0,Student,Secondary,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2023-08-06,28,Corporate,Enterprise,12 Months,2,Yes,Advertisement,No,SMS,11248.1,302293.23,11407.47,M-Pesa,Yes,Monthly,0,112.4,930.7,11039.31,10,2.9,8,6,6,4,66.7,2,1234.0,Stable,55.5,14.5,562,3,Medium,2,1,5.2,0,3,5,10,3,70.0,3.0,267747.14,156622.76,11.0,No,,,52.0,67.4,56.2,Neutral
KE-CUST-002332,Charles,Odhiambo,Male,23,2002-04-13,Married,1,Entrepreneur,Bachelor's Degree,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2022-07-16,41,Residential,Family,Month-to-Month,2,Yes,Friend/Family,No,Call,2931.79,124006.93,3123.17,M-Pesa,Yes,Monthly,0,29.01,322.55,2901.77,29,24.3,6,6,12,5,41.7,2,1158.2,Stable,17.6,6.2,38,2,Low,3,0,16.1,0,0,5,3,4,74.0,4.0,88572.72,41487.26,9.9,No,,,44.4,72.2,63.9,Satisfied
KE-CUST-002333,Awuor,Wanjiru,Female,31,1994-10-02,Married,2,Electrician,Bachelor's Degree,Kenya,Kiambu,Kiambu,900,Central Region,2018-07-30,89,Student,Basic,Month-to-Month,5,No,Advertisement,No,WhatsApp,1016.43,95754.45,855.79,M-Pesa,No,Annually,1,325.59,1053.4,980.52,37,12.6,8,13,11,6,54.5,4,2063.36,Stable,66.2,20.2,346,4,Low,1,0,2.0,0,1,5,5,3,52.0,3.0,74048.58,12174.31,17.1,No,,,25.3,83.2,76.8,Neutral
KE-CUST-002334,Eunice,Wekesa,Female,37,1988-04-13,Widowed,0,Entrepreneur,Bachelor's Degree,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2024-08-20,16,Residential,Standard,Month-to-Month,4,No,Advertisement,No,Email,1832.51,29078.66,1705.28,Debit Card,Yes,Monthly,1,1562.17,566.75,1917.07,12,16.2,5,5,15,12,80.0,7,1864.89,Decreasing,53.3,13.0,574,2,Low,5,2,19.2,0,0,4,9,4,73.0,4.0,36728.37,27777.24,12.6,No,,,45.0,72.5,51.8,Satisfied
KE-CUST-002335,Patrick,Odhiambo,Male,47,1978-03-27,Single,0,Police Officer,Master's Degree,Kenya,Nairobi,Nairobi,100,Nairobi Region,2021-05-15,39,SME,Business,24 Months,2,No,Social Media,Yes,Email,7949.29,305749.55,7222.88,M-Pesa,No,Monthly,3,1490.85,115.74,8150.22,19,30.8,4,12,10,1,10.0,4,869.01,Stable,39.7,13.4,1808,2,Medium,1,0,25.2,0,0,5,8,4,86.0,4.076202118989405,223647.93,119874.96,14.4,Yes,2024-08-25,Poor Customer Service,48.5,68.9,37.4,Satisfied
